User_ID,Avg_Purchase_Amount,ProductCategory_Diversity,Num_Transactions,Gender,Age,Occupation,City_Category,Marital_Status,Stay_In_Current_City_Years,Most_Frequent_CategoryID,Cat_SpendProp_1,Cat_SpendProp_2,Cat_SpendProp_3,Cat_SpendProp_4,Cat_SpendProp_5,Cat_SpendProp_6,Cat_SpendProp_7,Cat_SpendProp_8,Cat_SpendProp_9,Cat_SpendProp_10,Cat_SpendProp_11,Cat_SpendProp_12,Cat_SpendProp_13,Cat_SpendProp_14,Cat_SpendProp_15,Cat_SpendProp_16,Cat_SpendProp_17,Cat_SpendProp_18,Cat_SpendProp_19,Cat_SpendProp_20,CLV
1001531,7584.578947368421,9,19,M,46-50,17,C,1,2,5,0.3826878638789233,0.09075201065874662,0.056520502126891824,0.0,0.1591386955526102,0.0,0.0,0.05502161588264276,0.0,0.0,0.12777311303406497,0.007473613356741866,0.0,0.0,0.0,0.11651064833769352,0.0,0.0,0.0,0.004121937171684928,144107
1001532,8400.671428571428,9,70,M,18-25,14,C,0,3,5,0.14004152729288646,0.03329495771596488,0.04597591689099681,0.006036932422068304,0.36847054742222984,0.12578756459942828,0.0,0.26430030252683884,0.0,0.0,0.015478354621314283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000613896508272298,588047
1001533,10037.04347826087,11,46,M,46-50,1,C,1,0,8,0.21099665586609603,0.05670949352832118,0.03471921404189697,0.0,0.16848023842115295,0.0358563062048412,0.0,0.21687054909639075,0.0,0.051600159409491794,0.04319650685287543,0.0,0.0,0.0,0.04564612825533242,0.08013359208497219,0.055791156238629076,0.0,0.0,0.0,461704
1001534,6832.090909090909,4,11,M,51-55,12,C,1,3,8,0.21019786302609345,0.0,0.0,0.0,0.027224462097321465,0.0,0.0,0.7624046944233763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001729804532087874,0.0,75153
1001535,6674.0625,4,16,F,18-25,20,C,0,3,5,0.0,0.0,0.0,0.0264737556772955,0.7819543943437749,0.0,0.0,0.11385494217352625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07771690780540338,0.0,0.0,0.0,0.0,106785
1001536,8653.95652173913,8,23,F,36-45,3,C,0,3,5,0.40881024512537617,0.06485598444541577,0.0,0.03180751704422707,0.22244663159851488,0.0,0.0,0.13898141588918866,0.0,0.0,0.11295160293607849,0.0,0.0,0.0,0.0,0.0,0.0,0.01944323028923689,0.0,0.0007033726719620581,199041
1001537,10723.176470588236,6,17,M,18-25,20,B,0,0,1,0.5143559305298036,0.0,0.0,0.0,0.03929915411368449,0.0,0.0250693933974788,0.26188464787650717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1586393408450086,0.0,0.0,0.0,0.000751533237517417,182294
1001538,9950.76923076923,7,52,M,26-35,3,C,0,2,5,0.33913303957946817,0.02521451762523191,0.06781655844155844,0.010837971552257266,0.3328559833024119,0.07867965367965368,0.0,0.14546227581941867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517440
1001539,13347.1875,7,16,M,26-35,3,C,0,1,8,0.16243122380651354,0.07568542061763948,0.0,0.0,0.0,0.07559176792863666,0.0,0.26995855868511626,0.0,0.3100465922127789,0.028461052187960946,0.0,0.0,0.0,0.0,0.07782538456135422,0.0,0.0,0.0,0.0,213555
1001540,11204.181818181818,13,66,M,46-50,0,A,1,4+,5,0.21972450762431775,0.12762145086520726,0.03362786621878195,0.003737781888796932,0.10651461305032212,0.09395571999632173,0.0,0.1212723604281951,0.0,0.22357588346342544,0.0021190680968685934,0.004280057770637587,0.00100070860988051,0.0,0.04613266691549151,0.01643731507175351,0.0,0.0,0.0,0.0,739476
1001541,12356.111111111111,5,18,M,55+,17,C,1,3,8,0.4362888359336361,0.0,0.0,0.0,0.11028281102468414,0.21895148599433478,0.0,0.2342565532125354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002203138348095859,0.0,222410
1001542,11030.39534883721,13,172,M,18-25,17,C,0,4+,1,0.5078430215029506,0.05886219263051146,0.0701697423820437,0.0007437166223564063,0.07351883906415044,0.10551499345360706,0.00879019284977873,0.14474064266392864,0.009820643591597848,0.0,0.0056677426223943565,0.0,0.0,0.0,0.013510237040566553,0.0,0.0,0.0007985334393125128,1.950213680169173e-05,0.0,1897228
1001543,10051.83495145631,11,103,M,26-35,11,C,0,2,1,0.5531598828982585,0.034832069496078095,0.03952908177901151,0.0,0.19398284040299843,0.055886043122107834,0.0,0.039106997804583814,0.0,0.01855527513210649,0.016152197492801876,0.0,0.0005505443144709125,0.0,0.0,0.04789928709340612,0.0,0.0,0.0,0.0003457804641764678,1035339
1001544,9650.623655913978,12,93,M,26-35,12,B,0,2,5,0.39162993533205276,0.03282756253983252,0.07171300980046974,0.0054172219077712955,0.20490625153201977,0.013566452889556416,0.0,0.13361217950146406,0.0,0.021103990159419193,0.00831301782268236,0.0,0.0,0.0,0.055841284980189594,0.06039723322800465,0.0,0.0,0.0,0.0006718603065376576,897508
1001545,8768.80357142857,15,112,M,26-35,20,A,0,1,1,0.47738024205126534,0.08989864637829317,0.03344750973927458,0.0007086811403249751,0.07385149871806099,0.04960564338268985,0.013196131578465053,0.17058952903250768,0.0,0.01899896752489039,0.011007976735708773,0.0010538577302246397,0.0015385304641250537,0.0,0.04323260421991109,0.0,0.005276416191327616,0.010213765112930784,0.0,0.0,982106
1001546,9981.79797979798,14,198,M,26-35,4,A,1,4+,5,0.4061918765267689,0.03150886765607702,0.03566795318347133,0.006032191929147802,0.21135541662703222,0.08653528948651991,0.008285282908890728,0.1763740667356137,0.0,0.007274857872612573,0.003087437942598548,0.0,0.0005929985691126677,0.0039415177929929025,0.0,0.023139593482277843,0.0,0.0,1.2649286883802638e-05,0.0,1976396
1001547,9360.653846153846,13,78,M,55+,13,A,1,4+,5,0.2724305638303263,0.039166944014156366,0.014872673533927473,0.0056852811344813466,0.22957250137304128,0.03324608871558665,0.0,0.24962232804798043,0.0,0.044863182086502286,0.010362523985421795,0.004779964143420838,0.0,0.0,0.04124876220842561,0.04999787709328874,0.0,0.004151309833440848,0.0,0.0,730131
1001548,7537.666666666667,6,24,M,36-45,1,A,0,3,8,0.2153683721752974,0.07026931411135187,0.0,0.0,0.2729569274311237,0.06902003272453898,0.0,0.37218082518905055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002045283686375094,0.0,180904
1001549,7079.818181818182,7,11,M,36-45,6,C,0,4+,1,0.4456585942114589,0.12465651403477233,0.0,0.04441562443822389,0.15756696371247336,0.0,0.0,0.20582192660314852,0.0,0.0,0.02155936207914944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032101492077351754,0.0,77878
1001550,8910.5,7,16,M,18-25,4,C,0,1,8,0.07992677178609506,0.0,0.0,0.0,0.02613489703159194,0.11386145558610627,0.28812917344705685,0.486820324336457,0.0,0.0,0.0,0.0,0.0026303237753212503,0.0,0.0,0.0,0.0,0.0,0.0,0.0024970540373716404,142568
1001551,9742.136842105263,14,95,M,26-35,11,B,1,1,8,0.1517866500702861,0.01426359503967032,0.0,0.00680818970873136,0.20545692450483682,0.07522179830859543,0.0813546795634374,0.31411027300829925,0.0,0.061480081642090845,0.008150162668300372,0.0,0.0010102614470185402,0.01635867198701679,0.01882327772033154,0.04504685560176466,0.0,0.0,0.0,0.0001285787296205415,925503
1001552,9345.354166666666,11,144,M,46-50,20,B,1,1,5,0.25803225161640775,0.045829367087478846,0.058089618207502094,0.004196975472809945,0.20601442636009723,0.10896457018527476,0.06807526912882292,0.24690075505431622,0.0,0.0,0.0,0.0,0.000983108808521168,0.0,0.0,0.0,0.0,0.0028772466414164494,3.641143735263585e-05,0.0,1345731
1001553,6782.777777777777,6,27,F,26-35,15,C,0,0,5,0.1278619597564638,0.0,0.24938979441395692,0.095410489529582,0.3388756927949327,0.0,0.0,0.18587926939143254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025827941136320203,183135
1001554,10466.4375,7,16,F,36-45,12,C,1,3,1,0.4454416796546103,0.0,0.0,0.0,0.05340881269295307,0.0,0.0,0.18958814782966985,0.0,0.08347515570603656,0.009446862889115804,0.0,0.0,0.0,0.0,0.21834673927972148,0.0,0.0,0.0002926019478929674,0.0,167463
1001555,9889.979591836734,11,49,F,18-25,0,B,1,0,5,0.07325906039714492,0.0,0.055830576815535826,0.0,0.27877732357426294,0.1189061697162042,0.0,0.2498199579454777,0.0,0.04778078822308294,0.024896359745691887,0.003571951820952562,0.0,0.0,0.044095342843405716,0.10281484660829658,0.0,0.0,0.0,0.0002476223099447183,484609
1001556,7733.4487804878045,14,205,M,18-25,4,A,1,3,5,0.3459681320989531,0.05824050986623202,0.059901965298667745,0.020089481422796252,0.20176275753663056,0.048752426109702734,0.0,0.1842796291308519,0.0,0.01191845117535041,0.004973012387746104,0.0028756929827161958,0.0,0.0,0.03505141113326525,0.023375176695217544,0.0,0.002429105873314339,0.0,0.0003822482885558269,1585357
1001557,9642.228571428572,7,35,F,18-25,4,C,0,1,5,0.25651449872287974,0.28958035783073266,0.08071044631057432,0.010365120096717416,0.18077622837636823,0.0,0.0,0.06552130805563622,0.0,0.0,0.11653204060709142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337478
1001558,16297.57142857143,4,14,M,18-25,6,A,1,1,1,0.8181499434622161,0.07183804773717381,0.0,0.0,0.0,0.0,0.0,0.035057808788338314,0.0,0.0,0.0,0.0,0.0,0.0,0.07495420001227177,0.0,0.0,0.0,0.0,0.0,228166
1001559,9138.310344827587,13,29,M,36-45,8,A,0,1,1,0.22226624555207142,0.06098992117308338,0.08135888698959666,0.013414537509763746,0.053341182064140735,0.2148476855677689,0.0,0.14961265758779824,0.0,0.07074423325824211,0.05141673364501851,0.002698001215043904,0.0014150356022957537,0.0,0.03131568123587323,0.04657919859930343,0.0,0.0,0.0,0.0,265011
1001560,10654.493670886075,12,79,F,26-35,3,B,0,2,1,0.678664140049067,0.035102559685400464,0.038252119210412196,0.003528552164950903,0.12386287357209473,0.0,0.0,0.03396201757147694,0.0,0.027393207834098644,0.007015522065331678,0.0020315906404262778,0.0,0.0,0.005562518934781188,0.0445963847191118,0.0,0.0,2.8513552848088106e-05,0.0,841705
1001561,8111.313131313132,9,99,F,18-25,4,C,0,2,5,0.12180269482702796,0.027839904361037084,0.081700331249533,0.0,0.33791935443700033,0.015345819531269457,0.0,0.38710119299643847,0.0,0.023176259619934747,0.0,0.003948843117232447,0.0011655998605265125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,803020
1001562,4797.176470588235,5,17,M,18-25,20,C,1,1,11,0.09781489111241908,0.0,0.0,0.0,0.15068913086129096,0.0,0.0,0.34180645477731997,0.0,0.0,0.40910094173042966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005885815185403178,0.0,81552
1001563,9220.954545454546,13,44,F,0-17,10,B,0,0,5,0.24073133820694959,0.07189898501929892,0.052750405450037216,0.006763251684651066,0.21762684794021522,0.04035028911422107,0.0,0.20510842399475504,0.0,0.05792636337196405,0.040623875461522914,0.004291115591464106,0.0,0.0,0.041826669492904006,0.01994962067622658,0.0,0.0,0.00015281399579022089,0.0,405722
1001564,10630.384615384615,4,65,M,51-55,1,C,1,1,1,0.9130547414884764,0.0,0.0,0.0,0.0663902456673541,0.0,0.0,0.020009406997358804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005456058468106661,690975
1001565,6172.0,3,25,M,46-50,17,B,1,1,5,0.0,0.0,0.0,0.009118600129617628,0.900751782242385,0.0,0.0,0.09012961762799741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154300
1001566,8804.5,4,12,M,36-45,16,C,0,3,1,0.7031536903477389,0.0,0.0,0.006871486171843943,0.10157684517386942,0.0,0.0,0.18839797830654778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105654
1001567,11553.439393939394,11,66,M,26-35,12,B,0,1,8,0.2760531758219709,0.038591420369377086,0.0,0.0018858348622409437,0.03945171777523943,0.11213373428088448,0.0,0.2666331815135726,0.0,0.18036476085436975,0.0,0.0,0.0005219487309957549,0.0,0.06214206185485891,0.021906109554153494,0.0,0.0,0.0,0.00031605438233662543,762527
1001568,9203.0,8,14,F,0-17,10,C,0,1,5,0.14992781856847923,0.0998820260474069,0.1855450862296456,0.0,0.26909703357600784,0.0,0.0,0.12266186491982428,0.0,0.0,0.0,0.010617655733378866,0.0,0.0,0.0,0.16119743561881994,0.0,0.0,0.0,0.0010710793064373418,128842
1001569,9787.704545454546,5,44,F,55+,13,C,1,1,8,0.08855265999317326,0.03037670175243058,0.0,0.0,0.07297188727043903,0.047153316196805364,0.0,0.7609454347871518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430659
1001570,10663.475,8,40,M,18-25,17,B,1,1,13,0.19272329142235528,0.030820159469591293,0.0,0.0,0.03286686563245096,0.2291865456617097,0.0,0.11617226091869677,0.0,0.38366479970178574,0.003905856205411463,0.0,0.010660220987998752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426539
1001571,10436.642105263158,9,95,M,26-35,20,B,1,1,5,0.338720560454512,0.029539648263557244,0.010723352237713077,0.002782705871317756,0.22315909230736644,0.17220098014989696,0.0,0.15552995972691358,0.0,0.0,0.0,0.0,0.0007685472540573142,0.0,0.0,0.06657515373466562,0.0,0.0,0.0,0.0,991481
1001572,8664.607142857143,10,28,F,26-35,3,C,1,3,5,0.17685658817273886,0.08065652964234633,0.0,0.008973286234228738,0.13206435045690804,0.06701729944066379,0.0,0.1573066126977977,0.0,0.0,0.030472900840446973,0.0,0.0,0.0,0.0711061832001286,0.27499804211715145,0.0,0.0,0.0,0.0005482071975895371,242609
1001573,7045.25,4,16,M,0-17,0,C,0,4+,5,0.16971541109258012,0.0,0.07335616195308896,0.01885135374897981,0.7380770732053511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112724
1001574,7966.962962962963,6,27,M,26-35,6,C,1,1,3,0.03695817914721907,0.03194674303140748,0.461163694516243,0.0,0.2598276214738643,0.0,0.0,0.11196701191959388,0.0,0.0,0.09813674991167227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215108
1001575,13092.8,5,30,F,51-55,7,C,1,4+,1,0.871170923459204,0.0,0.0,0.0,0.07642113731720233,0.0321576235284533,0.0,0.020123019267587274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012729642755305716,0.0,392784
1001576,7839.206896551724,7,29,F,46-50,9,B,1,3,5,0.13448316816004435,0.0,0.060262957635580656,0.0,0.36302053779191246,0.0,0.0,0.4021914602550399,0.0,0.0,0.0,0.0,0.0017639011687494777,0.0,0.0,0.03620176214166634,0.0,0.0,0.0,0.0020762128470068666,227337
1001577,10299.716049382716,13,81,M,55+,0,C,1,1,5,0.2552497551772373,0.03515259320345641,0.05893486216208765,0.011641217485319624,0.18820847272548566,0.05855009786917295,0.044083679641174336,0.22747480752795535,0.0,0.05167708087361871,0.03243527029991238,0.0,0.0,0.0,0.015714205233993025,0.014617447202787563,0.006260510597799052,0.0,0.0,0.0,834277
1001578,14323.5,4,18,M,18-25,4,B,1,1,1,0.9502643286285553,0.0,0.0,0.0,0.0,0.0,0.0,0.03815796108182746,0.0,0.0,0.01143420098284482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001435093067724757,0.0,257823
1001579,8958.788288288288,15,444,M,26-35,0,A,0,0,5,0.3496868292295401,0.04751813987070927,0.039892631474152666,0.005994415871274419,0.1819648631295155,0.054086505223367665,0.03451037810273369,0.21157894683915487,0.0,0.016844650504235864,0.01566356655174269,0.0007039240244744328,0.0009093189987585797,0.0,0.015164786100115091,0.024895530132724875,0.0,0.0005855139475003406,0.0,0.0,3977702
1001580,6209.64705882353,7,17,F,18-25,4,C,0,3,5,0.2578720018188019,0.0,0.0,0.0,0.3331912394376871,0.11345723921033686,0.0,0.11443295062710773,0.0,0.0,0.14311697169489598,0.0237959910575575,0.014133606153612975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105564
1001581,6861.96,6,25,F,18-25,4,B,1,4+,5,0.2705640953896554,0.0,0.1440579659455899,0.017009717340235153,0.3706579461261797,0.04788136334225207,0.0,0.14982891185608777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171549
1001582,9242.153846153846,4,13,M,18-25,0,C,0,1,1,0.6461197855977627,0.0,0.0,0.0,0.2203282618104338,0.0,0.0,0.13315244531744183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039950727436162067,0.0,120148
1001583,7931.37037037037,8,27,M,36-45,6,B,0,0,8,0.23941965098740584,0.06179867100636479,0.0,0.009918420524219344,0.20665710936879808,0.0,0.0,0.3965266849407183,0.0,0.0,0.07737675521954546,0.008129929440991468,0.0,0.0,0.0,0.0,0.0,0.0,0.00017277851195674,0.0,214147
1001584,9029.752727272727,14,275,M,26-35,19,B,0,4+,5,0.40780699924532315,0.02249935767897802,0.038487311844238564,0.003698883126569055,0.22457959183015985,0.08208983473623761,0.060400727775893996,0.09776005141789848,0.0,0.0074485076003289324,0.011545670031435473,0.0009318688682504947,0.00030605891956368887,0.0,0.020755627255674373,0.021689509669448312,0.0,0.0,0.0,0.0,2483182
1001585,9843.285714285714,6,63,M,55+,20,C,1,1,5,0.4392277710856002,0.05796393319432955,0.004587769924547714,0.0,0.20120233436054227,0.11792100650350654,0.0,0.17909718493147372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620127
1001586,11843.630901287554,16,233,M,46-50,7,B,1,2,5,0.3556972364494997,0.13228058325113443,0.0842596263325465,0.0022590508797397852,0.1721614920607081,0.09603647819983287,0.0,0.06385424374702399,0.0,0.040664002962784725,0.01800500513486541,0.004415911777431668,0.0006852526810375254,0.0,0.006229965146693357,0.011935572477701203,0.0047569074267475395,0.006665903261599831,0.0,9.276821065341434e-05,2759566
1001587,7306.693037974684,15,316,F,26-35,3,B,0,3,5,0.1829075561465017,0.02900453243189983,0.03189983173915021,0.008798938029334125,0.33632247181035246,0.07329459941141185,0.0,0.2672805192049079,0.0,0.00837796107695606,0.028854678496176775,0.0033167093634889114,0.0003274265185162728,0.0032720996658603717,0.02070886108843331,0.0055303031943575226,0.0,0.0,0.0,0.00010351182265263122,2308915
1001588,7426.612903225807,7,31,M,26-35,11,B,0,1,5,0.1373265283961342,0.055814963622543165,0.09568899989141058,0.03962645238353785,0.5323357584971223,0.0,0.0,0.1389379954392442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026930177000760125,0.0,230225
1001589,11037.64705882353,11,51,M,26-35,0,B,0,1,1,0.44736196972926884,0.09788957578341505,0.01934200241597385,0.004942087685639167,0.056283308463014284,0.0,0.0,0.1200223832871456,0.0,0.08314325303773183,0.04893057628082143,0.0,0.0,0.0,0.10612875719462801,0.014879556597740354,0.0,0.0,0.0,0.0010765295246216158,562920
1001590,9739.047619047618,6,21,M,36-45,1,C,0,0,8,0.2624584392724428,0.01775865441032662,0.05285057696068844,0.0,0.08640230784275377,0.0,0.0,0.5170154508116566,0.0,0.0,0.0,0.0,0.0,0.0,0.06351457070213182,0.0,0.0,0.0,0.0,0.0,204520
1001591,11085.327272727272,13,165,M,51-55,7,C,1,1,5,0.384222332660317,0.0407090125686206,0.013436817108501054,0.0038117544403494874,0.20281026680640912,0.053285834018104196,0.0,0.2380241640738317,0.0077262928501174635,0.025646240539637707,0.00677608785623803,0.000779627342504069,0.0,0.0,0.011654499340925132,0.011117070394444418,0.0,0.0,0.0,0.0,1829079
1001592,8770.787564766839,14,193,M,36-45,7,B,1,4+,5,0.31767844505016063,0.0890715883272427,0.028841620972115393,0.007847529658628916,0.27513909220551974,0.05352967516992938,0.017478535080537014,0.1484018426689635,0.0,0.022313827933283,0.010699082328171355,0.0016552829045075445,0.002013868458767387,0.0,0.025300071717110854,0.0,0.0,0.0,2.9537525062590017e-05,0.0,1692762
1001593,6955.419642857143,12,112,M,26-35,16,C,1,1,8,0.22164499163678889,0.029105001623862172,0.023988231171221824,0.005404316007429972,0.17051194661922164,0.08422774121413543,0.0,0.28022341262658745,0.0,0.0,0.13072026310418264,0.0004980699788320259,0.0,0.0,0.011232248233969656,0.04226406181202479,0.0,0.0,0.0,0.0001797159717435145,779007
1001594,8574.30588235294,9,85,F,36-45,20,B,0,1,5,0.17862807622225638,0.01367286118855788,0.08957404886830146,0.011500845206471867,0.501078461504687,0.0273292573159755,0.0,0.010934172685561239,0.0,0.14133334065113828,0.0,0.0,0.0,0.02594893635705034,0.0,0.0,0.0,0.0,0.0,0.0,728816
1001595,9159.25,13,80,M,36-45,1,C,0,3,8,0.24312580178508067,0.017550563637852443,0.04744520566640282,0.004806616262248546,0.1841321614761034,0.02260692742309687,0.02246635914512651,0.33094822174304667,0.0,0.05751289679831864,0.039835412288124025,0.0,0.0010453912711193602,0.0,0.02844119332914813,0.0,0.0,0.0,8.32491743319595e-05,0.0,732740
1001596,8154.166666666667,6,12,F,18-25,5,B,0,2,5,0.3589473684210526,0.13037301992846193,0.0,0.0,0.11189575881451201,0.0,0.0,0.2447010730710271,0.0,0.0,0.15285641287685234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012263668880940215,97850
1001597,9643.184615384615,12,130,M,26-35,12,B,1,1,8,0.30486337899863913,0.04233041430615803,0.05153420430850326,0.005065355045492472,0.1336160891630119,0.07182992531991506,0.11330999813339672,0.19205991636979167,0.0,0.0,0.019376777859851597,0.0,0.0011885636248478398,0.0,0.04169704550204449,0.023128331368347833,0.0,0.0,0.0,0.0,1253614
1001598,10320.174757281553,11,103,M,36-45,13,C,0,0,1,0.5926303272504229,0.07051415927704995,0.01998442112630741,0.004004786552496854,0.0633211599863779,0.045869246588358364,0.0,0.08453138258741008,0.0,0.017454735657746443,0.08453514560037931,0.0,0.0007159132173949037,0.0,0.01643872215605591,0.0,0.0,0.0,0.0,0.0,1062978
1001599,8090.167763157895,15,304,M,26-35,0,A,0,1,5,0.2929254199481095,0.09398022534663787,0.06965854832722143,0.013383692274288437,0.21654859639157506,0.02184384797823544,0.02713495223043241,0.1471962189320939,0.0,0.0,0.048111925985530685,0.0010022724953251002,0.0006265727851099308,0.0,0.03278915154888711,0.03366253139471199,0.0,0.0009372162684480146,0.0,0.0001988280933930929,2459411
1001600,9062.36403508772,13,228,M,36-45,7,B,1,1,5,0.5051260297190182,0.046209525708552676,0.010412739404680724,0.005803837831323785,0.22799906495874833,0.028183362944586222,0.004298673083540515,0.1130901419452633,0.0,0.0,0.0021478846143608205,0.004552760380192032,0.0006659507051285464,0.00544037200316133,0.0,0.046069656701443557,0.0,0.0,0.0,0.0,2066219
1001601,13003.398058252427,9,103,M,26-35,12,C,0,2,1,0.7317079180199351,0.019749878672490388,0.01795945794601859,0.0026527793332586703,0.07430544667189308,0.06709075297719043,0.0,0.0672975697166536,0.0,0.0,0.0,0.0,0.0,0.0,0.019190652182028596,0.0,0.0,0.0,4.5544480531601147e-05,0.0,1339350
1001602,10799.676923076922,10,65,F,26-35,7,C,1,2,8,0.3208215630382105,0.018466364378421578,0.0,0.0,0.18980197413312933,0.13400258412288688,0.0,0.2267475237863241,0.0,0.0,0.03465060920625831,0.001998635286810574,0.0,0.02633697019426507,0.0,0.04700283056900562,0.0,0.0,0.0,0.0001709452846880035,701979
1001603,9037.634146341463,8,41,F,26-35,0,C,1,4+,5,0.15961170498430682,0.02670945072501707,0.022577676544962393,0.0,0.23348977041800817,0.2094736643250581,0.0,0.2405011024361545,0.0,0.0,0.0,0.0,0.004639137697919,0.0,0.0,0.10299749286857396,0.0,0.0,0.0,0.0,370543
1001604,10454.35,5,20,M,26-35,11,B,1,1,8,0.22015715945993772,0.0,0.0,0.0,0.03379454485453424,0.26991635061003316,0.0,0.47589281016992924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002391349055656258,0.0,209087
1001605,7400.774193548387,16,558,F,18-25,0,B,0,1,5,0.2031430403483894,0.0806895142230591,0.059973866920829746,0.014705668689122904,0.2578309641149623,0.025735949353356425,0.006070516694950058,0.2703761497392504,0.0,0.0,0.019633226398865566,0.001623389202718305,0.000603685752144501,0.014534709145996545,0.008461286623117991,0.03520749548628062,0.0,0.001294304189816429,0.0,0.00011623311713973545,4129632
1001606,11793.09,13,100,F,36-45,3,A,0,4+,1,0.6187708225749147,0.03915258850733777,0.018268324925867607,0.004729888434668098,0.07465219039284869,0.030773105267576182,0.017842651925831142,0.12441014187121441,0.0,0.0,0.007584102215789076,0.0,0.0004714625259367986,0.0,0.014399957941472506,0.04844192658582271,0.0,0.0,0.0,0.0005028368307203625,1179309
1001607,7480.9455782312925,14,147,M,46-50,1,A,1,2,8,0.12743032411596264,0.07650911749487814,0.010004555792084925,0.001896882692445842,0.1421707212609996,0.06710199791033729,0.014881344804351009,0.39824533804250073,0.0,0.04687373544942752,0.022457054157546747,0.0,0.002946260749532372,0.0,0.02754299130944013,0.0604683645252019,0.0,0.001471311695291166,0.0,0.0,1099699
1001608,4481.0875,11,80,M,26-35,11,B,1,1,8,0.2247947624321105,0.0757517008984984,0.0849375291154212,0.010137048205374253,0.17488221330201653,0.013269658313969545,0.0,0.30776011403481857,0.0,0.0,0.035418299687296886,0.0,0.0,0.0,0.01198648765506141,0.06072465668211121,0.0,0.0,0.0,0.00033752967332148726,358487
1001609,7637.517412935324,14,201,F,36-45,9,B,0,3,5,0.31044575058577684,0.044520991882830305,0.07267215193913784,0.011144904604853886,0.3259225048383178,0.018522077125163097,0.0,0.16915710022727554,0.0,0.012546078829241093,0.019685488173399057,0.002727436763137718,0.001247442417341469,0.009882479850385078,0.0,0.0,0.0,0.0014865084054168315,3.90843577234925e-05,0.0,1535141
1001610,9412.0,6,17,M,26-35,11,B,1,1,1,0.5608109797255069,0.06221719457013575,0.0,0.0,0.14327766805829853,0.0,0.0,0.19673883152921176,0.0,0.0,0.036805329866753334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014999625009374766,0.0,160004
1001611,9969.56507936508,16,315,M,26-35,0,B,0,1,1,0.3696666648622331,0.06133110517629369,0.06267105632284671,0.001980312780516448,0.09940030180743743,0.08157621306496948,0.0385242323223092,0.08701148543201165,0.0,0.011995874427981288,0.060740736966762014,0.002452543662250793,0.0012676676602727094,0.020257526637419983,0.03808066009152299,0.061807475640942765,0.0,0.0012361431442297558,0.0,0.0,3140413
1001612,8016.583333333333,4,12,M,26-35,17,C,0,1,5,0.5234046091955218,0.17079179617251738,0.0,0.0,0.21805839977546543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08774519485649539,0.0,0.0,96199
1001613,9323.147126436781,16,435,M,18-25,20,A,0,1,1,0.4043600293818204,0.061365495199317284,0.049271754468978336,0.00697510016473644,0.1708413788546071,0.06354348797912204,0.0,0.16480917967367834,0.0,0.009303996553874438,0.012701793509122887,0.0,0.0009377229187815569,0.0036682892092330323,0.01048829399771031,0.03581149772078838,0.0026119639439003504,0.003247879644015427,0.0,6.213678031368718e-05,4055569
